"id","university","faculty","title","title_type","duration","entry_conditions","location","phone_number","web","email"
"9372","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9373","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9374","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9375","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Desarrollo de Aplicaciones Web","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9376","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9377","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Emprendimientos Audiovisuales","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9378","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9379","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9380","Universidad Provincial del Sudoeste","Sede Académica Coronel Suárez","Técnico Universitario en Manejo y Comercialización de Granos","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 827 - Cnel. Suarez - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9381","Universidad Provincial del Sudoeste","Sede Académica Darregueira","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Sarmiento s/n (Estación de ferrocarril) - Darragueira - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9382","Universidad Provincial del Sudoeste","Sede Académica Darregueira","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Sarmiento s/n (Estación de ferrocarril) - Darragueira - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9383","Universidad Provincial del Sudoeste","Sede Académica Darregueira","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento s/n (Estación de ferrocarril) - Darragueira - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9384","Universidad Provincial del Sudoeste","Sede Académica Darregueira","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento s/n (Estación de ferrocarril) - Darragueira - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9385","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9386","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9387","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9388","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Técnico Universitario en Emprendimientos Audiovisuales","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9389","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9390","Universidad Provincial del Sudoeste","Sede Académica General La Madrid","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Sarmiento 763 - Gral. La Madrid - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9391","Universidad Provincial del Sudoeste","Sede Académica Hilario Ascasubi","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","CORFO Ruta 3 Km 794 - Hilario Ascasubi - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9392","Universidad Provincial del Sudoeste","Sede Académica Médanos","Licenciado/a en Comunicación - Ciclo de Complementación Curricular - MD","Ciclo de Complementación Curricular","2 Años","Ingreso Directo","Anchorena 116 - Medanos - Buenos Aires","(2927) 433149","www.upso.edu.ar","info@upso.edu.ar"
"9393","Universidad Provincial del Sudoeste","Sede Académica Médanos","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Anchorena 116 - Medanos - Buenos Aires","(2927) 433149","www.upso.edu.ar","info@upso.edu.ar"
"9394","Universidad Provincial del Sudoeste","Sede Académica Médanos","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Anchorena 116 - Medanos - Buenos Aires","(2927) 433149","www.upso.edu.ar","info@upso.edu.ar"
"9395","Universidad Provincial del Sudoeste","Sede Académica Médanos","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Anchorena 116 - Medanos - Buenos Aires","(2927) 433149","www.upso.edu.ar","info@upso.edu.ar"
"9396","Universidad Provincial del Sudoeste","Sede Académica Médanos","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","Anchorena 116 - Medanos - Buenos Aires","(2927) 433149","www.upso.edu.ar","info@upso.edu.ar"
"9397","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9398","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9399","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9400","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Desarrollo de Aplicaciones Web","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9401","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9402","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9403","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9404","Universidad Provincial del Sudoeste","Sede Académica Pellegrini","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Belgrano 135 - Pellegrini - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9405","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9406","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9407","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9408","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Desarrollo de Aplicaciones Web","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9409","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9410","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9411","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9412","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9413","Universidad Provincial del Sudoeste","Sede Académica Pigüé","Técnico Universitario en Manejo y Comercialización de Granos","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 415 - Pigue - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9414","Universidad Provincial del Sudoeste","Sede Académica Puan","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9415","Universidad Provincial del Sudoeste","Sede Académica Puan","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9416","Universidad Provincial del Sudoeste","Sede Académica Puan","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9417","Universidad Provincial del Sudoeste","Sede Académica Puan","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9418","Universidad Provincial del Sudoeste","Sede Académica Puan","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9419","Universidad Provincial del Sudoeste","Sede Académica Puan","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9420","Universidad Provincial del Sudoeste","Sede Académica Puan","Técnico Universitario en Manejo y Comercialización de Granos","Técnico Instrumental","3 Años","Ingreso Directo","San Martín 210 - Puan - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9421","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Licenciado en Diseño Industrial","Grado","4.5 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9422","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9423","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Licenciado en Logística","Grado","4 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9424","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9425","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico/a Universitario/a en Marketing Digital y Comercio Electrónico","Técnico Instrumental","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9426","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9427","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9428","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico Universitario en Emprendimientos Audiovisuales","Técnico Instrumental","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9429","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico Universitario en Emprendimientos del Diseño","Técnico Instrumental","2.5 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9430","Universidad Provincial del Sudoeste","Sede Académica Punta Alta","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Rivadavia 353 - Punta Alta - Buenos Aires","(2932) 435786","www.upso.edu.ar","info@upso.edu.ar"
"9431","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9432","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Licenciado en Logística","Grado","4 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9433","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9434","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9435","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9436","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9437","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Emprendimientos Audiovisuales","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9438","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9439","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9440","Universidad Provincial del Sudoeste","Sede Académica Salliqueló","Técnico Universitario en Manejo y Comercialización de Granos","Técnico Instrumental","3 Años","Ingreso Directo","Inglaterra 35 - Salliquelo - Buenos Aires","(2394) 402239","www.upso.edu.ar","info@upso.edu.ar"
"9441","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9442","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Licenciado en Logística","Grado","4 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9443","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9444","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico/a Universitario/a en Producción Agropecuaria Sostenible","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9445","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9446","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9447","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9448","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Emprendimientos Audiovisuales","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9449","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Emprendimientos Informáticos","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9450","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Gestión Ambiental","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9451","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Gestión del Comercio Exterior y Régimen Aduanero","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9452","Universidad Provincial del Sudoeste","Sede Académica Tres Arroyos","Técnico Universitario en Manejo y Comercialización de Granos","Técnico Instrumental","3 Años","Ingreso Directo","Maipú 270 - Tres Arroyos - Buenos Aires","(2983) 430121","www.upso.edu.ar","info@upso.edu.ar"
"9453","Universidad Provincial del Sudoeste","Sede Académica Villalonga","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","29 de Mayo 180 - Igarzabal - Buenos Aires","(2923) 475693","www.upso.edu.ar","info@upso.edu.ar"
"9454","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Guía Universitario de Turismo","Otros Pregrados","2 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9455","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado/a en Comunicación - Ciclo de Complementación Curricular - MD","Ciclo de Complementación Curricular","2 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9456","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado/a en Educación Física y Gestión de Emprendimientos Deportivos - Ciclo de Complementación Curricular - MD","Ciclo de Complementación Curricular","2 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9457","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado/a en Gestión e Innovación Educativa - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9458","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Desarrollo Local y Regional","Grado","4 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9459","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Diseño de Indumentaria y Calzado","Grado","4.5 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9460","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Educación Física y Gestión de Emprendimientos Deportivos - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9461","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Gerenciamiento de Pequeñas y Medianas Empresas","Grado","4.5 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9462","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Logística","Grado","4 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9463","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Política Local y Gestión Pública","Grado","4 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9464","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Licenciado en Seguridad Pública","Ciclo de Complementación Curricular","2 Años","Consulte con la Institución","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9465","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Martillero y Corredor Público","Otros Pregrados","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9466","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Asuntos Municipales","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9467","Universidad Provincial del Sudoeste","Subsede Académica Laprida","Licenciado en Desarrollo Local y Regional","Grado","4 Años","Ingreso Directo","Rivadavia 1358 - Laprida - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9468","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Asuntos Municipales - Modalidad a Distancia","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9469","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Creación y Gestión de Pequeñas y Medianas Empresas","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9470","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Desarrollo de Aplicaciones Web","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9471","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Emprendimientos Agroalimentarios","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
"9472","Universidad Provincial del Sudoeste","Subsede Académica Bahía Blanca","Técnico Universitario en Emprendimientos Agropecuarios","Técnico Instrumental","3 Años","Ingreso Directo","Ciudad de Cali 320 - Bahia Blanca - Buenos Aires","(291) 4592550","www.upso.edu.ar","info@upso.edu.ar"
